transaction_id,customer_id,transaction_date,transaction_time,transaction_type,category,amount,currency,merchant_name,merchant_category_code,channel,location,is_international,is_recurring,status
TXN1000601,SAN100078,2025-11-09,18:12:40,Credit,Transfer In,3812.88,GBP,Morris Ltd,3156,Online,Southampton,False,True,Completed
TXN1000602,SAN100363,2025-01-18,02:30:41,Debit,Groceries,66.28,GBP,Lidl,9914,ATM,Newcastle,False,False,Completed
TXN1000603,SAN100344,2024-12-20,02:53:44,Debit,ATM Withdrawal,451.84,GBP,"Hussain, White and Armstrong",3772,Direct Debit,Belfast,False,False,Completed
TXN1000604,SAN100428,2025-04-30,18:30:49,Credit,Salary,3513.39,GBP,Sharpe and Sons,2064,In-Store,Bradford,False,False,Completed
TXN1000605,SAN100022,2025-02-03,07:17:56,Debit,Dining,123.66,GBP,Pret,9281,Mobile App,Liverpool,False,False,Completed
TXN1000606,SAN100159,2025-03-18,07:31:03,Debit,Dining,114.31,GBP,Nando's,6594,Mobile App,Birmingham,False,False,Completed
TXN1000607,SAN100046,2025-08-12,06:54:22,Debit,Entertainment,147.26,GBP,Spotify,6201,Direct Debit,London,False,False,Completed
TXN1000608,SAN100191,2025-03-07,05:17:47,Debit,Education,20.85,GBP,Evans-Evans,5042,ATM,Newcastle,False,False,Completed
TXN1000609,SAN100194,2025-09-08,14:20:04,Credit,Transfer In,1791.84,GBP,"Power, Yates and Lee",5570,In-Store,Cardiff,False,False,Completed
TXN1000610,SAN100102,2024-12-14,01:25:36,Debit,Entertainment,195.96,GBP,Amazon Prime,8202,ATM,Birmingham,False,False,Completed
TXN1000611,SAN100328,2025-10-01,08:36:44,Debit,Travel,92.69,GBP,Bryan-Pearce,3793,Online,Nottingham,False,False,Failed
TXN1000612,SAN100222,2025-11-28,09:52:50,Debit,Shopping,130.97,GBP,Ward-Barker,5729,In-Store,Cardiff,False,False,Completed
TXN1000613,SAN100406,2025-09-17,07:43:44,Debit,Dining,22.7,GBP,Pizza Express,5230,In-Store,Leicester,False,False,Completed
TXN1000614,SAN100323,2025-02-14,09:03:42,Debit,Entertainment,97.67,GBP,Disney+,6291,ATM,Nottingham,False,False,Completed
TXN1000615,SAN100053,2025-08-13,01:15:59,Credit,Salary,2114.98,GBP,"Fisher, Reid and Phillips",1129,In-Store,Southampton,False,False,Completed
TXN1000616,SAN100095,2025-06-06,00:23:12,Debit,Direct Debit,74.81,GBP,Smith Group,3666,Mobile App,Stoke-on-Trent,False,True,Completed
TXN1000617,SAN100233,2025-03-05,20:53:16,Debit,Subscriptions,117.31,GBP,Lewis Ltd,8126,Mobile App,Coventry,False,False,Completed
TXN1000618,SAN100172,2025-02-06,16:53:37,Debit,Education,137.32,GBP,Jones LLC,5918,Online,Sheffield,False,False,Completed
TXN1000619,SAN100215,2025-04-15,13:10:53,Debit,Healthcare,155.94,GBP,Slater-Hutchinson,7565,Direct Debit,London,False,True,Completed
TXN1000620,SAN100305,2025-03-28,07:54:56,Credit,Transfer In,4742.81,GBP,Johnson Inc,4251,Direct Debit,Glasgow,False,False,Pending
TXN1000621,SAN100496,2025-01-27,14:26:02,Debit,Utilities,65.31,GBP,EDF Energy,6670,Mobile App,Nottingham,False,True,Completed
TXN1000622,SAN100452,2025-05-23,05:25:40,Debit,Entertainment,63.75,GBP,Netflix,4024,In-Store,Newcastle,False,False,Completed
TXN1000623,SAN100284,2025-04-02,13:11:44,Debit,ATM Withdrawal,392.29,GBP,Birch LLC,1081,Mobile App,Liverpool,False,False,Completed
TXN1000624,SAN100357,2025-03-22,10:53:44,Debit,Transport,183.0,GBP,Esso,7165,Mobile App,Sheffield,False,True,Completed
TXN1000625,SAN100390,2025-05-20,01:36:16,Debit,Direct Debit,31.04,GBP,Mitchell Group,6359,ATM,Southampton,False,False,Completed
TXN1000626,SAN100342,2025-09-22,01:10:58,Credit,Transfer In,4866.02,GBP,Wright-Garner,1440,In-Store,Liverpool,False,False,Completed
TXN1000627,SAN100421,2025-08-24,11:29:36,Debit,Groceries,124.06,GBP,Lidl,7523,Online,Sheffield,False,True,Completed
TXN1000628,SAN100222,2025-05-22,12:34:23,Debit,Utilities,71.22,GBP,Virgin Media,3947,Mobile App,Glasgow,False,False,Completed
TXN1000629,SAN100017,2025-02-27,13:41:53,Debit,Dining,191.91,GBP,Costa,3941,In-Store,Nottingham,False,False,Completed
TXN1000630,SAN100042,2025-08-21,17:03:51,Debit,Shopping,138.78,GBP,"Haynes, Davies and Hodgson",2661,Mobile App,London,False,True,Completed
TXN1000631,SAN100351,2025-11-20,00:27:59,Debit,Education,7.26,GBP,Miller PLC,7581,Mobile App,Manchester,False,False,Completed
TXN1000632,SAN100309,2025-01-09,00:32:35,Debit,Transfer Out,405.16,GBP,Russell-Watson,8377,Direct Debit,Belfast,False,False,Completed
TXN1000633,SAN100497,2025-04-25,22:34:59,Debit,Shopping,26.78,GBP,O'Brien and Sons,3930,Mobile App,Stoke-on-Trent,False,False,Completed
TXN1000634,SAN100003,2025-11-02,08:19:48,Debit,Shopping,189.9,GBP,"Arnold, Hewitt and Ryan",5224,In-Store,Bradford,False,False,Completed
TXN1000635,SAN100024,2025-11-20,15:01:40,Debit,Education,59.93,GBP,Clarke LLC,2991,Mobile App,Leicester,False,False,Completed
TXN1000636,SAN100129,2025-09-14,12:15:08,Debit,Healthcare,70.81,GBP,Morgan LLC,5852,Online,Stoke-on-Trent,False,False,Completed
TXN1000637,SAN100228,2025-09-16,01:52:19,Debit,Shopping,63.05,GBP,Roberts Group,1583,Direct Debit,Leeds,False,True,Completed
TXN1000638,SAN100127,2025-04-24,04:54:49,Debit,Entertainment,21.39,GBP,Netflix,3065,In-Store,Coventry,False,False,Pending
TXN1000639,SAN100352,2025-05-17,18:49:04,Debit,Subscriptions,52.6,GBP,"Kennedy, Young and Atkins",9577,Direct Debit,Leicester,True,False,Completed
TXN1000640,SAN100311,2024-12-29,23:47:30,Credit,Transfer In,3370.17,GBP,Taylor Group,2656,Mobile App,Bradford,False,True,Completed
TXN1000641,SAN100383,2025-01-02,13:34:32,Debit,Dining,87.39,GBP,Nando's,4013,ATM,Birmingham,False,False,Completed
TXN1000642,SAN100098,2025-02-27,23:43:08,Debit,Subscriptions,55.89,GBP,"Duffy, Russell and Burgess",5967,Direct Debit,Bradford,False,False,Completed
TXN1000643,SAN100025,2025-01-27,19:30:33,Debit,Shopping,116.8,GBP,Jones Ltd,4525,Mobile App,Bristol,False,False,Completed
TXN1000644,SAN100343,2025-04-23,11:51:35,Debit,Groceries,122.9,GBP,Sainsbury's,5668,ATM,London,False,True,Completed
TXN1000645,SAN100066,2025-02-16,05:15:36,Debit,Dining,57.08,GBP,Starbucks,6212,Online,Sheffield,False,False,Completed
TXN1000646,SAN100313,2025-05-22,01:28:50,Debit,Dining,146.99,GBP,Starbucks,8547,Direct Debit,Southampton,False,False,Completed
TXN1000647,SAN100476,2025-04-17,00:18:09,Debit,Travel,7.45,GBP,Cole-Miller,6580,ATM,Belfast,False,True,Completed
TXN1000648,SAN100255,2025-01-04,15:08:42,Debit,Transport,108.79,GBP,National Rail,7390,ATM,Nottingham,True,False,Pending
TXN1000649,SAN100323,2025-01-16,13:25:53,Debit,Education,114.46,GBP,Matthews LLC,6657,Online,Newcastle,False,False,Completed
TXN1000650,SAN100384,2025-10-24,11:09:20,Debit,Shopping,93.04,GBP,"Elliott, Douglas and North",8657,Online,Glasgow,False,True,Completed
TXN1000651,SAN100220,2024-12-26,19:24:34,Debit,Healthcare,199.19,GBP,Davies-Morgan,1383,ATM,Stoke-on-Trent,False,False,Completed
TXN1000652,SAN100275,2024-12-10,11:15:51,Debit,Entertainment,78.79,GBP,Netflix,2588,Mobile App,Newcastle,False,True,Completed
TXN1000653,SAN100442,2025-10-19,22:13:45,Debit,Entertainment,154.54,GBP,Odeon,7571,Direct Debit,Southampton,False,False,Completed
TXN1000654,SAN100142,2025-02-03,16:28:48,Debit,Shopping,155.25,GBP,Connolly LLC,2730,ATM,Bradford,False,False,Completed
TXN1000655,SAN100253,2025-06-01,16:51:45,Debit,Transfer Out,242.68,GBP,Morrison Group,8363,In-Store,Liverpool,False,True,Completed
TXN1000656,SAN100390,2025-10-30,12:16:42,Debit,Education,132.96,GBP,"Wilson, Knight and Thomas",2610,Mobile App,Southampton,False,False,Completed
TXN1000657,SAN100316,2025-03-20,20:53:35,Debit,Transport,32.02,GBP,BP,9247,Online,Southampton,False,False,Completed
TXN1000658,SAN100291,2025-01-03,13:05:07,Credit,Salary,2623.61,GBP,Lambert-Field,2490,ATM,London,False,False,Completed
TXN1000659,SAN100282,2025-03-14,16:11:11,Debit,Travel,173.37,GBP,Davies-Jones,3644,Mobile App,Belfast,False,False,Completed
TXN1000660,SAN100364,2025-03-05,22:24:30,Debit,Direct Debit,43.96,GBP,Gardner-Matthews,3173,ATM,Birmingham,False,False,Completed
TXN1000661,SAN100125,2025-06-07,12:05:50,Credit,Salary,3214.62,GBP,Hall Inc,4963,In-Store,Leicester,False,True,Completed
TXN1000662,SAN100169,2025-04-06,01:25:57,Debit,ATM Withdrawal,461.67,GBP,"Spencer, Taylor and Roberts",3609,In-Store,Leicester,False,True,Completed
TXN1000663,SAN100349,2024-12-05,02:43:31,Credit,Salary,2328.56,GBP,Clarke-O'Sullivan,9515,Mobile App,Nottingham,False,False,Completed
TXN1000664,SAN100366,2025-08-08,04:15:44,Debit,Travel,28.59,GBP,Jones Ltd,9751,Online,Leicester,False,False,Completed
TXN1000665,SAN100203,2025-04-26,06:56:04,Debit,ATM Withdrawal,414.71,GBP,Stokes LLC,1653,ATM,Nottingham,False,False,Completed
TXN1000666,SAN100219,2025-08-28,12:49:44,Debit,Transfer Out,79.55,GBP,Gibbs Group,3391,ATM,Leeds,False,False,Completed
TXN1000667,SAN100072,2025-06-01,22:10:07,Debit,Direct Debit,52.4,GBP,Ellis-Watts,8906,In-Store,Bristol,False,False,Completed
TXN1000668,SAN100460,2025-11-20,09:16:02,Credit,Transfer In,2712.1,GBP,Thornton Group,5009,ATM,Cardiff,False,False,Completed
TXN1000669,SAN100358,2025-06-12,17:55:53,Debit,Dining,115.81,GBP,Starbucks,1585,In-Store,Glasgow,False,True,Completed
TXN1000670,SAN100288,2025-04-19,15:12:30,Debit,Shopping,144.19,GBP,"Francis, Bailey and Wells",6024,In-Store,Edinburgh,False,False,Completed
TXN1000671,SAN100380,2025-08-15,22:34:24,Debit,Transfer Out,353.64,GBP,Chapman-Cartwright,3400,Direct Debit,Edinburgh,False,False,Completed
TXN1000672,SAN100435,2025-08-23,06:21:13,Debit,Transport,118.73,GBP,National Rail,1197,ATM,Belfast,False,False,Failed
TXN1000673,SAN100207,2025-05-15,17:46:14,Debit,Education,125.6,GBP,Hall Inc,3791,ATM,Glasgow,False,False,Completed
TXN1000674,SAN100193,2025-01-14,00:32:04,Debit,ATM Withdrawal,464.52,GBP,Nicholls-Parker,3770,Direct Debit,Coventry,False,False,Completed
TXN1000675,SAN100484,2025-07-07,10:19:04,Debit,Utilities,71.76,GBP,Thames Water,4382,In-Store,Glasgow,False,False,Completed
TXN1000676,SAN100332,2025-04-14,11:01:06,Debit,Transport,74.52,GBP,Shell,1199,Direct Debit,Sheffield,False,False,Completed
TXN1000677,SAN100320,2025-05-05,01:11:24,Debit,Utilities,190.65,GBP,Sky,2100,ATM,Stoke-on-Trent,False,False,Completed
TXN1000678,SAN100040,2025-08-04,01:14:33,Debit,Transfer Out,46.87,GBP,Freeman and Sons,9567,In-Store,Sheffield,False,False,Completed
TXN1000679,SAN100333,2025-03-17,16:41:18,Debit,ATM Withdrawal,137.64,GBP,Brown-Duncan,8472,In-Store,Manchester,False,False,Completed
TXN1000680,SAN100380,2025-07-20,19:26:46,Debit,Transport,148.0,GBP,TfL,3171,Direct Debit,Edinburgh,False,False,Completed
TXN1000681,SAN100297,2025-07-06,03:13:20,Debit,Education,95.53,GBP,Chandler-Hill,9797,Online,Cardiff,False,True,Completed
TXN1000682,SAN100226,2025-04-24,06:50:49,Debit,Utilities,97.83,GBP,British Gas,9886,Direct Debit,Newcastle,False,False,Completed
TXN1000683,SAN100220,2025-02-02,14:50:31,Debit,ATM Withdrawal,454.39,GBP,"Green, Wood and Parkinson",8252,In-Store,Leicester,False,False,Completed
TXN1000684,SAN100138,2025-05-07,00:28:54,Debit,Education,128.07,GBP,Ward-Murphy,6384,Direct Debit,Coventry,False,False,Completed
TXN1000685,SAN100444,2025-07-13,23:15:07,Debit,Travel,53.56,GBP,"Perry, Pearce and Thomas",5510,Direct Debit,Bradford,False,False,Pending
TXN1000686,SAN100484,2025-03-29,20:51:20,Debit,Entertainment,100.08,GBP,Amazon Prime,9348,Mobile App,Coventry,False,True,Completed
TXN1000687,SAN100155,2024-12-14,15:03:41,Debit,Utilities,185.43,GBP,BT,6610,Direct Debit,Liverpool,False,True,Completed
TXN1000688,SAN100157,2025-07-11,02:08:55,Debit,Travel,64.55,GBP,"Dawson, Wallace and Palmer",9690,Mobile App,Leeds,False,False,Completed
TXN1000689,SAN100344,2025-11-23,11:42:09,Debit,Entertainment,68.13,GBP,Spotify,7491,In-Store,Liverpool,False,True,Pending
TXN1000690,SAN100242,2024-12-29,09:40:59,Credit,Salary,3178.53,GBP,"Morris, Oliver and Brown",7830,ATM,Sheffield,False,False,Completed
TXN1000691,SAN100155,2025-11-12,13:41:00,Debit,Shopping,33.27,GBP,Atkinson-Reid,6467,ATM,Cardiff,False,False,Completed
TXN1000692,SAN100213,2024-12-29,14:13:29,Debit,Groceries,153.63,GBP,Morrisons,1906,Mobile App,Belfast,False,True,Completed
TXN1000693,SAN100140,2025-10-29,16:39:34,Debit,Groceries,164.61,GBP,Sainsbury's,4417,ATM,Edinburgh,False,True,Completed
TXN1000694,SAN100195,2025-11-17,23:21:20,Debit,Shopping,113.82,GBP,Tyler LLC,4267,In-Store,Bradford,False,False,Completed
TXN1000695,SAN100082,2025-07-13,08:42:42,Debit,Shopping,145.96,GBP,"Davis, Smith and Roberts",8698,Online,Nottingham,False,False,Completed
TXN1000696,SAN100143,2025-04-16,06:17:50,Debit,Subscriptions,119.29,GBP,Stevens-Hudson,1971,Online,Manchester,False,False,Completed
TXN1000697,SAN100472,2025-03-10,23:01:22,Debit,Dining,26.65,GBP,Pizza Express,2212,ATM,Southampton,False,False,Completed
TXN1000698,SAN100293,2025-08-09,02:43:51,Debit,Transport,114.56,GBP,Shell,5017,ATM,Stoke-on-Trent,False,False,Completed
TXN1000699,SAN100149,2025-02-06,10:39:19,Credit,Transfer In,598.33,GBP,"Davies, Butler and Walker",2114,ATM,Belfast,False,False,Completed
TXN1000700,SAN100094,2025-08-05,05:22:57,Debit,Shopping,96.32,GBP,Burgess-Martin,8549,ATM,Cardiff,False,False,Completed
TXN1000701,SAN100309,2025-09-12,03:08:27,Credit,Transfer In,4697.07,GBP,"Clarke, Phillips and Anderson",3298,Online,Southampton,False,False,Completed
TXN1000702,SAN100425,2025-11-21,21:25:38,Debit,Travel,16.76,GBP,Glover-Wilson,9392,ATM,London,False,False,Pending
TXN1000703,SAN100447,2025-08-16,11:13:20,Debit,Transfer Out,176.99,GBP,Collins LLC,9827,Mobile App,Edinburgh,False,False,Completed
TXN1000704,SAN100289,2025-08-23,11:02:33,Debit,Utilities,194.97,GBP,British Gas,9712,In-Store,Bradford,False,True,Completed
TXN1000705,SAN100312,2025-07-11,01:49:18,Credit,Salary,4968.27,GBP,Fox-Thomson,2197,Mobile App,Bristol,False,False,Failed
TXN1000706,SAN100077,2025-03-30,15:48:37,Credit,Salary,1986.93,GBP,Jones-Bevan,3976,Direct Debit,Cardiff,False,False,Completed
TXN1000707,SAN100485,2025-04-04,20:12:17,Debit,Healthcare,178.43,GBP,Ward-Williams,7577,Direct Debit,Edinburgh,True,False,Completed
TXN1000708,SAN100115,2025-05-18,06:43:52,Debit,Shopping,88.29,GBP,"Morley, Kent and Thompson",5241,In-Store,Cardiff,False,False,Completed
TXN1000709,SAN100420,2025-04-22,00:56:17,Debit,Subscriptions,185.44,GBP,Higgins-Davis,3500,In-Store,Glasgow,False,True,Completed
TXN1000710,SAN100308,2025-11-18,21:48:54,Debit,ATM Withdrawal,38.94,GBP,"Jones, Robinson and Barlow",3086,Direct Debit,Belfast,False,False,Completed
TXN1000711,SAN100117,2025-08-30,16:55:14,Credit,Salary,1439.63,GBP,"Connolly, Harris and Saunders",5963,In-Store,Southampton,False,False,Completed
TXN1000712,SAN100395,2025-08-03,20:54:24,Debit,Shopping,10.32,GBP,Bryan PLC,8203,Online,Nottingham,True,False,Completed
TXN1000713,SAN100106,2025-01-30,12:22:47,Debit,Healthcare,14.6,GBP,Armstrong-Allan,8185,Mobile App,Newcastle,False,False,Completed
TXN1000714,SAN100047,2025-09-05,21:14:14,Debit,Entertainment,103.81,GBP,Vue Cinema,9462,Online,Liverpool,False,True,Completed
TXN1000715,SAN100309,2025-08-31,22:30:39,Debit,Shopping,151.19,GBP,Humphreys-Hughes,6191,Mobile App,Newcastle,False,True,Completed
TXN1000716,SAN100244,2025-02-24,07:59:13,Debit,Dining,104.2,GBP,Costa,1264,Online,Nottingham,False,False,Completed
TXN1000717,SAN100181,2025-11-01,22:00:56,Debit,Shopping,189.42,GBP,Owens Inc,2069,Mobile App,Edinburgh,False,False,Completed
TXN1000718,SAN100414,2025-01-05,01:15:48,Debit,Healthcare,175.81,GBP,Kelly Inc,1259,ATM,Cardiff,True,False,Completed
TXN1000719,SAN100004,2025-06-26,23:54:05,Debit,Entertainment,106.13,GBP,Spotify,8697,Online,Manchester,False,False,Completed
TXN1000720,SAN100150,2025-02-03,20:31:52,Debit,Shopping,125.42,GBP,Perkins Ltd,3580,Mobile App,Liverpool,False,False,Completed
TXN1000721,SAN100414,2025-11-22,23:42:01,Debit,Transfer Out,340.96,GBP,"Hanson, Myers and Fletcher",6981,Online,Liverpool,True,False,Completed
TXN1000722,SAN100191,2025-07-07,09:37:10,Debit,Direct Debit,169.08,GBP,Welch-Yates,6260,Online,London,False,False,Completed
TXN1000723,SAN100446,2025-07-31,02:57:35,Debit,Entertainment,183.15,GBP,Netflix,9838,Mobile App,Bradford,False,True,Completed
TXN1000724,SAN100114,2025-08-08,09:02:20,Debit,Utilities,86.88,GBP,British Gas,2841,Mobile App,Leicester,False,False,Completed
TXN1000725,SAN100068,2025-07-19,18:23:19,Debit,ATM Withdrawal,309.57,GBP,"Stephens, Wilkinson and Gilbert",1011,ATM,Coventry,False,False,Completed
TXN1000726,SAN100336,2025-10-10,05:47:15,Debit,Travel,76.29,GBP,Peacock-Hussain,2579,Mobile App,Coventry,False,False,Completed
TXN1000727,SAN100112,2025-11-03,03:34:32,Debit,Travel,30.31,GBP,Bennett and Sons,3336,In-Store,Birmingham,False,False,Completed
TXN1000728,SAN100314,2025-04-25,16:29:14,Debit,Utilities,53.71,GBP,Thames Water,4024,ATM,Cardiff,False,False,Completed
TXN1000729,SAN100264,2024-12-01,20:51:57,Debit,Subscriptions,197.59,GBP,Miller-Lynch,5370,In-Store,Cardiff,False,False,Completed
TXN1000730,SAN100478,2025-08-07,02:26:41,Debit,ATM Withdrawal,36.43,GBP,Cooper Ltd,7308,Online,Newcastle,False,True,Completed
TXN1000731,SAN100427,2025-05-02,06:35:01,Debit,Transfer Out,134.16,GBP,Craig-Woods,7500,ATM,London,False,False,Completed
TXN1000732,SAN100321,2025-07-14,13:34:29,Debit,ATM Withdrawal,412.15,GBP,John PLC,7646,Mobile App,Newcastle,False,False,Completed
TXN1000733,SAN100381,2025-11-30,07:02:12,Debit,Dining,132.81,GBP,Starbucks,6527,ATM,Liverpool,False,False,Completed
TXN1000734,SAN100281,2025-07-07,12:25:11,Debit,Education,134.33,GBP,"Hanson, Brown and John",6609,Direct Debit,Bristol,False,False,Completed
TXN1000735,SAN100493,2025-01-30,09:58:00,Debit,Travel,29.61,GBP,"Jones, Green and Middleton",4721,Mobile App,Leeds,False,False,Completed
TXN1000736,SAN100177,2025-08-28,20:43:01,Debit,Dining,93.25,GBP,Starbucks,2359,Direct Debit,Liverpool,False,False,Failed
TXN1000737,SAN100099,2025-10-19,04:02:41,Debit,Entertainment,168.8,GBP,Spotify,1273,In-Store,Belfast,False,False,Completed
TXN1000738,SAN100271,2025-07-27,10:18:42,Debit,Travel,14.16,GBP,"Lewis, O'Connor and Johnston",9735,ATM,Stoke-on-Trent,False,False,Completed
TXN1000739,SAN100191,2025-05-16,18:07:20,Debit,Entertainment,24.53,GBP,Spotify,4707,In-Store,Stoke-on-Trent,False,False,Completed
TXN1000740,SAN100142,2025-08-21,14:19:40,Debit,Groceries,192.02,GBP,Morrisons,5857,Mobile App,Bradford,False,False,Completed
TXN1000741,SAN100069,2025-02-26,00:15:33,Credit,Transfer In,4721.64,GBP,Cross-Woodward,1005,Online,Bristol,False,False,Completed
TXN1000742,SAN100375,2025-03-28,11:00:03,Debit,Subscriptions,120.83,GBP,Collins-Holland,2094,Online,Southampton,False,False,Completed
TXN1000743,SAN100497,2025-06-29,11:58:38,Debit,Transfer Out,488.7,GBP,Smith-Gibbs,4972,Mobile App,Liverpool,False,False,Completed
TXN1000744,SAN100427,2025-11-26,22:27:57,Debit,Shopping,18.75,GBP,Page PLC,5525,In-Store,Nottingham,False,False,Completed
TXN1000745,SAN100077,2025-07-22,18:43:30,Debit,Transport,91.46,GBP,Esso,5513,ATM,London,False,False,Completed
TXN1000746,SAN100395,2025-09-20,00:41:47,Credit,Salary,3193.01,GBP,Carr-Walker,4804,Mobile App,Edinburgh,False,False,Completed
TXN1000747,SAN100078,2025-02-28,00:51:58,Debit,Utilities,176.64,GBP,Virgin Media,6593,ATM,Manchester,False,False,Completed
TXN1000748,SAN100238,2025-08-21,05:26:44,Debit,Healthcare,119.07,GBP,Bailey Inc,8983,ATM,Sheffield,False,True,Completed
TXN1000749,SAN100491,2025-08-06,14:48:31,Debit,Subscriptions,173.69,GBP,Taylor-Turner,4953,Mobile App,Southampton,False,False,Completed
TXN1000750,SAN100143,2025-10-11,09:03:18,Debit,ATM Withdrawal,367.55,GBP,Gill LLC,5519,ATM,Bradford,False,False,Completed
TXN1000751,SAN100182,2025-10-19,02:40:58,Debit,Utilities,7.52,GBP,Virgin Media,8955,In-Store,Coventry,False,False,Completed
TXN1000752,SAN100399,2025-06-14,19:15:14,Debit,ATM Withdrawal,360.09,GBP,"O'Donnell, Willis and Wilkinson",7157,Direct Debit,Bradford,False,False,Completed
TXN1000753,SAN100055,2024-12-09,07:26:17,Debit,Subscriptions,168.45,GBP,Mason-Howard,2615,Direct Debit,Leeds,False,False,Completed
TXN1000754,SAN100344,2025-09-22,22:34:08,Credit,Transfer In,4567.05,GBP,"Hilton, Evans and Edwards",7911,Mobile App,Manchester,False,False,Completed
TXN1000755,SAN100293,2025-06-05,09:22:52,Debit,ATM Withdrawal,270.93,GBP,"Williams, Greenwood and Webb",7532,Mobile App,London,False,True,Completed
TXN1000756,SAN100168,2025-10-05,20:46:37,Debit,Utilities,61.99,GBP,BT,1464,Mobile App,Bristol,False,False,Completed
TXN1000757,SAN100494,2025-09-03,07:54:46,Debit,Transport,58.94,GBP,TfL,6316,Mobile App,Bristol,False,True,Completed
TXN1000758,SAN100442,2025-06-30,07:20:12,Debit,Travel,131.42,GBP,Atkinson LLC,7575,ATM,Liverpool,False,False,Completed
TXN1000759,SAN100315,2025-04-30,08:58:00,Debit,Travel,149.27,GBP,Sanders-Smith,4728,ATM,Edinburgh,False,False,Completed
TXN1000760,SAN100160,2025-05-25,19:35:15,Debit,Subscriptions,101.95,GBP,Glover-Graham,4050,Mobile App,Newcastle,False,False,Completed
TXN1000761,SAN100412,2024-12-27,16:32:51,Debit,Education,179.68,GBP,"Hughes, Smith and Smith",3608,In-Store,Cardiff,True,True,Completed
TXN1000762,SAN100259,2025-03-18,10:40:09,Credit,Transfer In,3390.38,GBP,Butcher-Price,5853,Direct Debit,Stoke-on-Trent,False,False,Completed
TXN1000763,SAN100047,2025-03-04,19:16:09,Debit,Utilities,143.77,GBP,Virgin Media,7629,ATM,Glasgow,False,False,Completed
TXN1000764,SAN100471,2025-03-11,03:30:38,Debit,Healthcare,25.21,GBP,Carter and Sons,5815,Direct Debit,Birmingham,False,False,Completed
